number,llb,lub,value
500,3500000,4000000,0.4492099532583502
501,3000000,3500000,0.08806142201069916
502,3500000,4000000,0.4492099532583502
503,4000000,4500000,-0.24325936311903096
504,3500000,4000000,0.4492099532583502
505,3500000,4000000,0.4492099532583502
506,3500000,4000000,0.4492099532583502
507,3500000,4500000,0.17061341211788705
508,3000000,3500000,0.08806142201069916
509,3500000,4000000,0.4492099532583502
510,3500000,4000000,0.4492099532583502
511,3500000,4000000,0.4492099532583502
512,4500000,5000000,-1.5292285877957612
513,4000000,4500000,-0.24325936311903096
514,3500000,4000000,0.4492099532583502
515,4000000,4500000,-0.24325936311903096
516,3500000,4000000,0.4492099532583502
517,3500000,4000000,0.4492099532583502
518,3000000,3500000,0.08806142201069916
519,3500000,4000000,0.4492099532583502
520,6500000,7000000,-0.7649168723368689
521,3500000,4000000,0.4492099532583502
522,3500000,4000000,0.4492099532583502
523,3000000,3500000,0.08806142201069916
524,3500000,4000000,0.4492099532583502
525,3500000,4000000,0.4492099532583502
526,3500000,4000000,0.4492099532583502
527,3500000,5000000,-0.3280646601495048
528,3000000,3500000,0.08806142201069916
529,4000000,4500000,-0.24325936311903096
530,3500000,4000000,0.4492099532583502
531,5000000,5500000,-0.834453876959427
532,3500000,4000000,0.4492099532583502
533,3500000,4000000,0.4492099532583502
534,3500000,4000000,0.4492099532583502
535,4000000,4500000,-0.24325936311903096
536,3000000,3500000,0.08806142201069916
537,3500000,4000000,0.4492099532583502
538,3500000,4000000,0.4492099532583502
539,3500000,4000000,0.4492099532583502
540,3500000,4000000,0.4492099532583502
541,4000000,4500000,-0.24325936311903096
542,3500000,4000000,0.4492099532583502
543,3500000,4000000,0.4492099532583502
544,3000000,3500000,0.08806142201069916
545,3500000,4000000,0.4492099532583502
546,3500000,4000000,0.4492099532583502
547,3500000,4000000,0.4492099532583502
548,4000000,6000000,-0.6734705935526302
549,2500000,3000000,-0.5222699908822698
550,3500000,4000000,0.4492099532583502
551,3500000,4000000,0.4492099532583502
552,3500000,4500000,0.17061341211788705
553,3000000,5500000,-0.1079364228775094
554,3500000,4000000,0.4492099532583502
555,3500000,4000000,0.4492099532583502
556,4000000,4500000,-0.24325936311903096
557,3000000,3500000,0.08806142201069916
558,3500000,4000000,0.4492099532583502
559,4000000,4500000,-0.24325936311903096
560,3500000,4000000,0.4492099532583502
561,3500000,4000000,0.4492099532583502
562,3500000,4000000,0.4492099532583502
563,3500000,4000000,0.4492099532583502
564,3000000,3500000,0.08806142201069916
565,3500000,4000000,0.4492099532583502
566,3500000,4000000,0.4492099532583502
567,3500000,4000000,0.4492099532583502
568,3000000,3500000,0.08806142201069916
569,3500000,4000000,0.4492099532583502
570,4000000,4500000,-0.24325936311903096
571,3500000,4000000,0.4492099532583502
572,3500000,4000000,0.4492099532583502
573,4000000,4500000,-0.24325936311903096
574,3500000,4000000,0.4492099532583502
575,3500000,4000000,0.4492099532583502
576,3500000,4000000,0.4492099532583502
577,3000000,3500000,0.08806142201069916
578,3500000,4000000,0.4492099532583502
579,3500000,4000000,0.4492099532583502
580,4000000,4500000,-0.24325936311903096
581,3000000,3500000,0.08806142201069916
582,3500000,4000000,0.4492099532583502
583,3500000,4000000,0.4492099532583502
584,3500000,4000000,0.4492099532583502
585,4000000,4500000,-0.24325936311903096
586,3500000,4000000,0.4492099532583502
587,3500000,4000000,0.4492099532583502
588,3000000,3500000,0.08806142201069916
589,3500000,4000000,0.4492099532583502
590,3500000,4000000,0.4492099532583502
591,3500000,4000000,0.4492099532583502
592,3500000,4000000,0.4492099532583502
593,4000000,4500000,-0.24325936311903096
594,3500000,4000000,0.4492099532583502
595,5500000,6000000,-0.18579653761062442
596,3000000,5000000,-0.060102423201701824
597,3500000,4000000,0.4492099532583502
598,3500000,4000000,0.4492099532583502
599,3500000,4500000,0.17061341211788705
600,4000000,4500000,-0.24325936311903096
601,3500000,4000000,0.4492099532583502
602,3500000,5000000,-0.3280646601495048
603,3000000,3500000,0.08806142201069916
604,3500000,4000000,0.4492099532583502
605,3500000,4000000,0.4492099532583502
606,3500000,4000000,0.4492099532583502
607,4000000,4500000,-0.24325936311903096
608,3500000,4000000,0.4492099532583502
609,3500000,4000000,0.4492099532583502
610,3000000,3500000,0.08806142201069916
611,7000000,7500000,0.3874693752706034
612,3500000,4000000,0.4492099532583502
613,4000000,4500000,-0.24325936311903096
614,3500000,4000000,0.4492099532583502
615,3500000,4000000,0.4492099532583502
616,3000000,6000000,-0.030986916064056954
617,3500000,4000000,0.4492099532583502
618,3500000,4000000,0.4492099532583502
619,4000000,4500000,-0.24325936311903096
620,3500000,4000000,0.4492099532583502
621,3500000,4000000,0.4492099532583502
622,3000000,4000000,0.39378203715011234
623,3500000,4000000,0.4492099532583502
624,3500000,4000000,0.4492099532583502
625,3500000,4000000,0.4492099532583502
626,3000000,3500000,0.08806142201069916
627,4000000,4500000,-0.24325936311903096
628,3500000,4000000,0.4492099532583502
629,3500000,4000000,0.4492099532583502
630,3500000,4000000,0.4492099532583502
631,3500000,4000000,0.4492099532583502
632,3500000,4000000,0.4492099532583502
633,4000000,4500000,-0.24325936311903096
634,3500000,4000000,0.4492099532583502
635,3500000,4000000,0.4492099532583502
636,3000000,3500000,0.08806142201069916
637,3500000,4000000,0.4492099532583502
638,3500000,4000000,0.4492099532583502
639,4000000,4500000,-0.24325936311903096
640,3000000,3500000,0.08806142201069916
641,3500000,4000000,0.4492099532583502
642,3500000,4000000,0.4492099532583502
643,3500000,6000000,-0.2861923617595272
644,3500000,4000000,0.4492099532583502
645,3500000,4000000,0.4492099532583502
646,3500000,4000000,0.4492099532583502
647,4000000,6000000,-0.6734705935526302
648,3000000,3500000,0.08806142201069916
649,3500000,4000000,0.4492099532583502
650,3500000,4000000,0.4492099532583502
651,4000000,4500000,-0.24325936311903096
652,3500000,4000000,0.4492099532583502
653,3500000,4000000,0.4492099532583502
654,3500000,4000000,0.4492099532583502
655,3500000,4000000,0.4492099532583502
656,3000000,3500000,0.08806142201069916
657,3500000,4000000,0.4492099532583502
658,3500000,4000000,0.4492099532583502
659,4000000,4500000,-0.24325936311903096
660,3500000,4000000,0.4492099532583502
661,3000000,3500000,0.08806142201069916
662,3500000,4000000,0.4492099532583502
663,3500000,4000000,0.4492099532583502
664,4000000,4500000,-0.24325936311903096
665,3000000,3500000,0.08806142201069916
666,3500000,4000000,0.4492099532583502
667,3500000,4000000,0.4492099532583502
668,3500000,4000000,0.4492099532583502
669,2000000,2500000,-0.7167874355196043
670,3500000,4000000,0.4492099532583502
671,4000000,4500000,-0.24325936311903096
672,3500000,4000000,0.4492099532583502
673,3500000,4000000,0.4492099532583502
674,3500000,5000000,-0.3280646601495048
675,2500000,3000000,-0.5222699908822698
676,3500000,4500000,0.17061341211788705
677,3000000,3500000,0.08806142201069916
678,3500000,4000000,0.4492099532583502
679,3500000,4000000,0.4492099532583502
680,3500000,4000000,0.4492099532583502
681,3000000,3500000,0.08806142201069916
682,4000000,4500000,-0.24325936311903096
683,3500000,4000000,0.4492099532583502
684,3500000,4000000,0.4492099532583502
685,4000000,4500000,-0.24325936311903096
686,4500000,5000000,-1.5292285877957612
687,3500000,4000000,0.4492099532583502
688,3500000,4000000,0.4492099532583502
689,3500000,4500000,0.17061341211788705
690,3000000,3500000,0.08806142201069916
691,3500000,4000000,0.4492099532583502
692,4000000,4500000,-0.24325936311903096
693,3500000,4000000,0.4492099532583502
694,3500000,4000000,0.4492099532583502
695,3500000,4000000,0.4492099532583502
696,3500000,4000000,0.4492099532583502
697,3000000,3500000,0.08806142201069916
698,3500000,4000000,0.4492099532583502
699,3500000,4000000,0.4492099532583502
700,4000000,4500000,-0.24325936311903096
701,3500000,4000000,0.4492099532583502
702,3500000,4000000,0.4492099532583502
703,3500000,4000000,0.4492099532583502
704,3500000,4000000,0.4492099532583502
705,4000000,4500000,-0.24325936311903096
706,3000000,3500000,0.08806142201069916
707,3500000,4000000,0.4492099532583502
708,3500000,4000000,0.4492099532583502
709,3500000,4000000,0.4492099532583502
710,3500000,4000000,0.4492099532583502
711,3000000,3500000,0.08806142201069916
712,6500000,7000000,-0.7649168723368689
713,4000000,4500000,-0.24325936311903096
714,3500000,4000000,0.4492099532583502
715,3500000,4000000,0.4492099532583502
716,3000000,3500000,0.08806142201069916
717,3500000,4000000,0.4492099532583502
718,3500000,4000000,0.4492099532583502
719,3500000,4000000,0.4492099532583502
720,4000000,4500000,-0.24325936311903096
721,3500000,4000000,0.4492099532583502
722,3500000,4000000,0.4492099532583502
723,3500000,4000000,0.4492099532583502
724,3000000,4500000,0.2673906833312623
725,3500000,4000000,0.4492099532583502
726,4000000,4500000,-0.24325936311903096
727,3500000,4500000,0.17061341211788705
728,3500000,4000000,0.4492099532583502
729,3500000,4000000,0.4492099532583502
730,3000000,3500000,0.08806142201069916
731,3500000,4000000,0.4492099532583502
732,3500000,4000000,0.4492099532583502
733,3500000,4000000,0.4492099532583502
734,3500000,4000000,0.4492099532583502
735,4000000,4500000,-0.24325936311903096
736,3500000,4000000,0.4492099532583502
737,3500000,4000000,0.4492099532583502
738,3000000,3500000,0.08806142201069916
739,3500000,4000000,0.4492099532583502
740,3500000,4000000,0.4492099532583502
741,4000000,4500000,-0.24325936311903096
742,5500000,6000000,-0.18579653761062442
743,3500000,4000000,0.4492099532583502
744,4000000,4500000,-0.24325936311903096
745,3500000,4000000,0.4492099532583502
746,3000000,5500000,-0.1079364228775094
747,3500000,4000000,0.4492099532583502
748,3500000,4000000,0.4492099532583502
749,3500000,4000000,0.4492099532583502
750,3500000,4000000,0.4492099532583502
751,3000000,3500000,0.08806142201069916
752,3500000,4000000,0.4492099532583502
753,4000000,4500000,-0.24325936311903096
754,3000000,3500000,0.08806142201069916
755,3500000,4000000,0.4492099532583502
756,3500000,4000000,0.4492099532583502
757,3500000,4000000,0.4492099532583502
758,3500000,4000000,0.4492099532583502
759,3500000,4000000,0.4492099532583502
760,3500000,4000000,0.4492099532583502
761,4000000,4500000,-0.24325936311903096
762,3500000,4000000,0.4492099532583502
763,3000000,3500000,0.08806142201069916
764,3500000,4000000,0.4492099532583502
765,4000000,4500000,-0.24325936311903096
766,3500000,4000000,0.4492099532583502
767,3500000,4000000,0.4492099532583502
768,3500000,4000000,0.4492099532583502
769,3500000,4000000,0.4492099532583502
770,3000000,3500000,0.08806142201069916
771,3500000,4000000,0.4492099532583502
772,3500000,4000000,0.4492099532583502
773,1500000,2000000,-0.9379808076536513
774,4000000,7000000,-0.6488043902624544
775,3500000,4500000,0.17061341211788705
776,3500000,4000000,0.4492099532583502
777,1000000,1500000,-0.39483164669444476
778,3500000,4000000,0.4492099532583502
779,3500000,4000000,0.4492099532583502
780,5000000,5500000,-0.834453876959427
781,3000000,5000000,-0.060102423201701824
782,3500000,4000000,0.4492099532583502
783,4000000,4500000,-0.24325936311903096
784,3500000,4000000,0.4492099532583502
785,3000000,3500000,0.08806142201069916
786,3500000,4000000,0.4492099532583502
787,3500000,5000000,-0.3280646601495048
788,4000000,4500000,-0.24325936311903096
789,3500000,4000000,0.4492099532583502
790,3500000,4000000,0.4492099532583502
791,3500000,4000000,0.4492099532583502
792,3500000,4000000,0.4492099532583502
793,3000000,3500000,0.08806142201069916
794,3500000,4000000,0.4492099532583502
795,4000000,4500000,-0.24325936311903096
796,3500000,4000000,0.4492099532583502
797,3500000,4000000,0.4492099532583502
798,3000000,3500000,0.08806142201069916
799,3500000,4500000,0.17061341211788705
800,4000000,4500000,-0.24325936311903096
801,3500000,4000000,0.4492099532583502
802,3500000,4000000,0.4492099532583502
803,3000000,3500000,0.08806142201069916
804,3500000,4000000,0.4492099532583502
805,3500000,4000000,0.4492099532583502
806,3500000,4000000,0.4492099532583502
807,3500000,4000000,0.4492099532583502
808,2500000,3000000,-0.5222699908822698
809,3500000,4000000,0.4492099532583502
810,4000000,4500000,-0.24325936311903096
811,3000000,3500000,0.08806142201069916
812,3500000,4000000,0.4492099532583502
813,4000000,4500000,-0.24325936311903096
814,3500000,4000000,0.4492099532583502
815,3500000,5500000,-0.3819326821275928
816,3500000,4000000,0.4492099532583502
817,3500000,4000000,0.4492099532583502
818,3500000,4000000,0.4492099532583502
819,4000000,4500000,-0.24325936311903096
820,3000000,3500000,0.08806142201069916
821,3500000,4000000,0.4492099532583502
822,3500000,4000000,0.4492099532583502
823,3000000,3500000,0.08806142201069916
824,3500000,4000000,0.4492099532583502
825,3500000,4000000,0.4492099532583502
826,3500000,4000000,0.4492099532583502
827,3500000,4000000,0.4492099532583502
828,3500000,4500000,0.17061341211788705
829,4000000,4500000,-0.24325936311903096
830,3500000,4000000,0.4492099532583502
831,3500000,4000000,0.4492099532583502
832,3500000,4000000,0.4492099532583502
833,6000000,6500000,-0.538568136010692
834,3000000,3500000,0.08806142201069916
835,3500000,4000000,0.4492099532583502
836,4000000,4500000,-0.24325936311903096
837,3500000,4000000,0.4492099532583502
838,3500000,4000000,0.4492099532583502
839,3000000,3500000,0.08806142201069916
840,3500000,4000000,0.4492099532583502
841,4000000,4500000,-0.24325936311903096
842,3500000,4000000,0.4492099532583502
843,3500000,4000000,0.4492099532583502
844,3500000,4000000,0.4492099532583502
845,3500000,6500000,-0.2601593866009201
846,3000000,3500000,0.08806142201069916
847,3500000,4000000,0.4492099532583502
848,3500000,4000000,0.4492099532583502
849,4000000,4500000,-0.24325936311903096
850,3500000,4000000,0.4492099532583502
851,3500000,4000000,0.4492099532583502
852,3000000,4500000,0.2673906833312623
853,3500000,4000000,0.4492099532583502
854,3500000,4000000,0.4492099532583502
855,4000000,4500000,-0.24325936311903096
856,3500000,4000000,0.4492099532583502
857,3000000,3500000,0.08806142201069916
858,3500000,4000000,0.4492099532583502
859,3500000,4000000,0.4492099532583502
860,3500000,4000000,0.4492099532583502
861,4000000,4500000,-0.24325936311903096
862,3500000,4000000,0.4492099532583502
863,3500000,4000000,0.4492099532583502
864,3500000,4000000,0.4492099532583502
865,3000000,3500000,0.08806142201069916
866,3500000,4000000,0.4492099532583502
867,3500000,4500000,0.17061341211788705
868,3000000,3500000,0.08806142201069916
869,3500000,4000000,0.4492099532583502
870,4000000,4500000,-0.24325936311903096
871,3500000,4000000,0.4492099532583502
872,3500000,4000000,0.4492099532583502
873,3500000,4000000,0.4492099532583502
874,3500000,4000000,0.4492099532583502
875,4000000,4500000,-0.24325936311903096
876,3500000,4000000,0.4492099532583502
877,3500000,4000000,0.4492099532583502
878,3000000,3500000,0.08806142201069916
879,3500000,4000000,0.4492099532583502
880,4000000,4500000,-0.24325936311903096
881,4500000,5000000,-1.5292285877957612
882,3500000,4000000,0.4492099532583502
883,3500000,4000000,0.4492099532583502
884,3500000,4000000,0.4492099532583502
885,3500000,4000000,0.4492099532583502
886,3000000,3500000,0.08806142201069916
887,3500000,4000000,0.4492099532583502
888,3000000,3500000,0.08806142201069916
889,4000000,6500000,-0.6916287335122474
890,3500000,4000000,0.4492099532583502
891,3500000,4000000,0.4492099532583502
892,3500000,4000000,0.4492099532583502
893,3500000,4000000,0.4492099532583502
894,6000000,6500000,-0.538568136010692
895,4000000,4500000,-0.24325936311903096
896,3500000,5500000,-0.3819326821275928
897,3500000,4000000,0.4492099532583502
898,3500000,4000000,0.4492099532583502
899,3000000,3500000,0.08806142201069916
900,3500000,4000000,0.4492099532583502
901,3500000,4000000,0.4492099532583502
902,4000000,4500000,-0.24325936311903096
903,3500000,4000000,0.4492099532583502
904,3500000,4000000,0.4492099532583502
905,3000000,3500000,0.08806142201069916
906,3500000,4000000,0.4492099532583502
907,1500000,2000000,-0.9379808076536513
908,3500000,4000000,0.4492099532583502
909,4000000,4500000,-0.24325936311903096
910,3500000,4000000,0.4492099532583502
911,3500000,4500000,0.17061341211788705
912,4000000,4500000,-0.24325936311903096
913,3500000,4000000,0.4492099532583502
914,3000000,3500000,0.08806142201069916
915,3500000,4000000,0.4492099532583502
916,3500000,4000000,0.4492099532583502
917,3500000,4000000,0.4492099532583502
918,3500000,4000000,0.4492099532583502
919,3000000,3500000,0.08806142201069916
920,3500000,4000000,0.4492099532583502
921,4000000,4500000,-0.24325936311903096
922,3500000,4000000,0.4492099532583502
923,3500000,4000000,0.4492099532583502
924,3500000,4000000,0.4492099532583502
925,3000000,3500000,0.08806142201069916
926,3500000,4000000,0.4492099532583502
927,3500000,4000000,0.4492099532583502
928,4000000,4500000,-0.24325936311903096
929,3500000,4000000,0.4492099532583502
930,3500000,4000000,0.4492099532583502
931,3000000,3500000,0.08806142201069916
932,3500000,5000000,-0.3280646601495048
933,5000000,5500000,-0.834453876959427
934,3500000,4000000,0.4492099532583502
935,3500000,6000000,-0.2861923617595272
936,4000000,4500000,-0.24325936311903096
937,3500000,4000000,0.4492099532583502
938,3500000,4000000,0.4492099532583502
939,3500000,4000000,0.4492099532583502
940,7000000,7500000,0.3874693752706034
941,3000000,3500000,0.08806142201069916
942,3500000,4000000,0.4492099532583502
943,4000000,4500000,-0.24325936311903096
944,3500000,4000000,0.4492099532583502
945,3500000,4000000,0.4492099532583502
946,3500000,4000000,0.4492099532583502
947,3000000,3500000,0.08806142201069916
948,3500000,4000000,0.4492099532583502
949,3500000,4000000,0.4492099532583502
950,3000000,4000000,0.39378203715011234
951,4000000,4500000,-0.24325936311903096
952,3500000,4000000,0.4492099532583502
953,3500000,4000000,0.4492099532583502
954,3500000,4000000,0.4492099532583502
955,4000000,4500000,-0.24325936311903096
956,3500000,4000000,0.4492099532583502
957,3500000,4000000,0.4492099532583502
958,3500000,4000000,0.4492099532583502
959,2500000,3000000,-0.5222699908822698
960,3500000,4000000,0.4492099532583502
961,3500000,4000000,0.4492099532583502
962,3000000,3500000,0.08806142201069916
963,3500000,4000000,0.4492099532583502
964,4000000,4500000,-0.24325936311903096
965,3500000,4000000,0.4492099532583502
966,3000000,3500000,0.08806142201069916
967,3500000,4000000,0.4492099532583502
968,4500000,5000000,-1.5292285877957612
969,3500000,4000000,0.4492099532583502
970,3500000,4000000,0.4492099532583502
971,3500000,4000000,0.4492099532583502
972,3500000,4000000,0.4492099532583502
973,4000000,4500000,-0.24325936311903096
974,3500000,4000000,0.4492099532583502
975,3000000,3500000,0.08806142201069916
976,3500000,4000000,0.4492099532583502
977,4000000,5500000,-0.7980024982546119
978,3500000,4000000,0.4492099532583502
979,3500000,4000000,0.4492099532583502
980,3500000,4000000,0.4492099532583502
981,3500000,4500000,0.17061341211788705
982,4000000,4500000,-0.24325936311903096
983,3000000,3500000,0.08806142201069916
984,3500000,4000000,0.4492099532583502
985,3500000,4000000,0.4492099532583502
986,3000000,3500000,0.08806142201069916
987,3500000,4000000,0.4492099532583502
988,4000000,4500000,-0.24325936311903096
989,3500000,4000000,0.4492099532583502
990,3500000,4000000,0.4492099532583502
991,3500000,4000000,0.4492099532583502
992,3500000,4000000,0.4492099532583502
993,3000000,3500000,0.08806142201069916
994,3500000,4000000,0.4492099532583502
995,3500000,4000000,0.4492099532583502
996,4000000,4500000,-0.24325936311903096
997,3500000,4000000,0.4492099532583502
998,3500000,4000000,0.4492099532583502
999,3500000,4000000,0.4492099532583502
